restaurant_id,restaurant_name,City,primary_cuisine,price_level,rating,num_reviews,ranking,popularity_score,avg_city_pressure,peak_city_pressure
d12912818,Cave Rock Bar,Lisbon,Bar,1.0,4.5,3.0,2208.0,0.32464595063892865,71.93915752520559,97.65516301344215
d12316279,Vamos Ao Algarve,Lisbon,Unknown,1.0,4.0,6.0,2209.0,0.3122105361179296,71.93915752520559,97.65516301344215
d8843537,Pizzaria Va Bene,Lisbon,Italian,1.0,4.0,27.0,2210.0,0.3743012511299619,71.93915752520559,97.65516301344215
d7994758,Restaurante UQ,Lisbon,European,1.0,4.0,11.0,2211.0,0.3363515424152838,71.93915752520559,97.65516301344215
d10699414,Sirijana,Lisbon,Unknown,1.0,4.0,9.0,2212.0,0.32818547580865426,71.93915752520559,97.65516301344215
d3853126,Especiaria Cheirosa,Lisbon,Mediterranean,1.0,3.5,39.0,2213.0,0.3527761909872668,71.93915752520559,97.65516301344215
d11965855,Mr. India,Lisbon,Unknown,1.0,4.5,12.0,2214.0,0.3774363935581958,71.93915752520559,97.65516301344215
d10357004,Flor do Conde,Lisbon,French,1.0,4.5,10.0,2215.0,0.36995414234920526,71.93915752520559,97.65516301344215
d8107342,Jurgen's,Lisbon,Unknown,1.0,4.5,12.0,2216.0,0.3774362712316441,71.93915752520559,97.65516301344215
d12877341,Sky Bar Oriente,Lisbon,Japanese,1.0,4.0,12.0,2217.0,0.33993621015113307,71.93915752520559,97.65516301344215
d11711074,Turim Restauradores Hotel,Lisbon,Unknown,1.0,4.0,12.0,2218.0,0.3399361491256992,71.93915752520559,97.65516301344215
d8496485,Leitaria Moderna,Lisbon,Unknown,1.0,4.5,4.0,2219.0,0.33463965961787995,71.93915752520559,97.65516301344215
d8458924,Alfama Wine and Company,Lisbon,Unknown,1.0,4.5,8.0,2220.0,0.36096599189277045,71.93915752520559,97.65516301344215
d7067813,Cafe 35,Lisbon,European,1.0,4.5,12.0,2221.0,0.37743596637911647,71.93915752520559,97.65516301344215
d7247531,Sfizo Cafe,Lisbon,Italian,1.0,4.0,19.0,2222.0,0.35923025351603877,71.93915752520559,97.65516301344215
d2059492,Restaurante Carmar,Lisbon,Portuguese,1.0,4.0,34.0,2223.0,0.3842948397677018,71.93915752520559,97.65516301344215
d10235324,Don Costini - Saldanha,Lisbon,Italian,1.0,3.5,68.0,2224.0,0.3771957097515777,71.93915752520559,97.65516301344215
d12196187,Talho do Mercado,Lisbon,Unknown,1.0,3.5,26.0,2225.0,0.33517146431746025,71.93915752520559,97.65516301344215
d7285139,Comibebe,Lisbon,Unknown,1.0,4.0,30.0,2226.0,0.3788590230609391,71.93915752520559,97.65516301344215
d697252,Porto de Abrigo,Lisbon,Unknown,1.0,4.5,9.0,2227.0,0.36568456206572386,71.93915752520559,97.65516301344215
d10790273,Hungry Eye Resturent Bar & Cafe,Lisbon,Indian,1.0,4.5,7.0,2228.0,0.35569011889581714,71.93915752520559,97.65516301344215
d12156782,Gremio by Banita,Lisbon,European,1.0,4.5,3.0,2229.0,0.3246446702312567,71.93915752520559,97.65516301344215
d10056998,Vitaminas Armazens Chiado,Lisbon,Unknown,1.0,4.0,11.0,2230.0,0.3363503860418498,71.93915752520559,97.65516301344215
d8661163,Santos o Vinho,Lisbon,Unknown,1.0,4.5,8.0,2231.0,0.3609653254263833,71.93915752520559,97.65516301344215
d8592826,Quiosque dos Sabores,Lisbon,European,1.0,4.5,7.0,2232.0,0.3556898775227967,71.93915752520559,97.65516301344215
d8078713,Steps,Lisbon,Unknown,1.0,4.5,5.0,2233.0,0.342804817015351,71.93915752520559,97.65516301344215
d2319065,Cantina Lx,Lisbon,European,1.0,3.5,321.0,2234.0,0.44619014131713675,71.93915752520559,97.65516301344215
d6849680,A Churrasquinha,Lisbon,Unknown,1.0,4.5,5.0,2235.0,0.34280469676070735,71.93915752520559,97.65516301344215
d813047,Outro Tempo Bar,Lisbon,European,1.0,4.0,24.0,2236.0,0.3692237906357956,71.93915752520559,97.65516301344215
d4091101,O Paco,Lisbon,European,1.0,4.0,68.0,2237.0,0.4146949256348916,71.93915752520559,97.65516301344215
d12728501,Garrafeira Imperial,Lisbon,Unknown,1.0,4.0,11.0,2238.0,0.3363499050218296,71.93915752520559,97.65516301344215
d2091250,Restaurant 33,Lisbon,Mediterranean,1.0,3.5,185.0,2239.0,0.4216094047695091,71.93915752520559,97.65516301344215
d4067728,NATA Lisboa Principe Real,Lisbon,Cafe,1.0,4.5,7.0,2240.0,0.3556893973628953,71.93915752520559,97.65516301344215
d2605405,Duriense,Lisbon,Unknown,1.0,4.5,3.0,2241.0,0.32464394934386215,71.93915752520559,97.65516301344215
d1796204,Espaco Lisboa,Lisbon,Portuguese,1.0,4.0,75.0,2242.0,0.41902244848885956,71.93915752520559,97.65516301344215
d10322063,Dim Sum Park,Lisbon,Chinese,1.0,4.0,17.0,2243.0,0.3545099940675366,71.93915752520559,97.65516301344215
d12966479,Chicken All Around,Lisbon,Unknown,1.0,4.5,4.0,2244.0,0.3346381530178756,71.93915752520559,97.65516301344215
d9756092,Sushi Restaurante Japones,Lisbon,Unknown,1.0,4.5,6.0,2245.0,0.3497083577634654,71.93915752520559,97.65516301344215
d6583191,Raffaello,Lisbon,Italian,1.0,3.5,61.0,2246.0,0.3724032108811069,71.93915752520559,97.65516301344215
d8397886,Nelson Leiteira,Lisbon,European,1.0,4.0,25.0,2247.0,0.3709797912562126,71.93915752520559,97.65516301344215
d3842800,Cinco Jotas,Lisbon,Unknown,1.0,4.0,22.0,2248.0,0.3654884930541224,71.93915752520559,97.65516301344215
d8075024,Tambarina 2,Lisbon,African,1.0,4.0,23.0,2249.0,0.3673946374470517,71.93915752520559,97.65516301344215
d12451223,Ta Berna,Lisbon,European,1.0,4.5,3.0,2250.0,0.324643413724528,71.93915752520559,97.65516301344215
d6879152,Sol e Mar Restaurante,Lisbon,European,1.0,4.5,9.0,2251.0,0.36568312540691467,71.93915752520559,97.65516301344215
d11743724,Hamburgueria do Bairro,Lisbon,European,1.0,4.0,7.0,2252.0,0.3181886835194894,71.93915752520559,97.65516301344215
d697294,Costa do Castelo,Lisbon,Portuguese,1.0,4.0,58.0,2253.0,0.40768139700081785,71.93915752520559,97.65516301344215
d5981505,Restaurante Adega Peseta,Lisbon,Unknown,1.0,4.5,3.0,2254.0,0.32464317704446727,71.93915752520559,97.65516301344215
d8482464,Sabor K Intende,Lisbon,Unknown,1.0,4.0,10.0,2255.0,0.33245173921610666,71.93915752520559,97.65516301344215
d7694431,Sucreer,Lisbon,Unknown,1.0,5.0,8.0,2256.0,0.398463834900735,71.93915752520559,97.65516301344215
d11510543,Bar Bentos,Lisbon,European,1.0,4.5,2.0,2257.0,0.31175799978565477,71.93915752520559,97.65516301344215
d10390366,Giradiscos Cafe,Lisbon,European,1.0,4.0,7.0,2258.0,0.3181883294430437,71.93915752520559,97.65516301344215
d8802156,Ingrediente wines & fine food,Lisbon,Spanish,1.0,5.0,8.0,2259.0,0.3984636582546409,71.93915752520559,97.65516301344215
d8614012,A Tasca Do Poeta,Lisbon,European,1.0,4.5,12.0,2260.0,0.3774336348238203,71.93915752520559,97.65516301344215
d10372787,Manolo,Lisbon,European,1.0,4.0,11.0,2261.0,0.3363485410503105,71.93915752520559,97.65516301344215
d11955037,Burger Chips Belgium,Lisbon,Fast Food,1.0,4.0,5.0,2262.0,0.3053030941363221,71.93915752520559,97.65516301344215
d713345,Solar S-o Cristov-o,Lisbon,African,1.0,4.5,6.0,2263.0,0.3497072945763219,71.93915752520559,97.65516301344215
d2707478,Macario,Lisbon,Unknown,1.0,4.5,3.0,2264.0,0.32464258900323867,71.93915752520559,97.65516301344215
d9722806,Maya Restaurante Indiano & Portuguese,Lisbon,Indian,1.0,4.5,6.0,2265.0,0.3497071774875244,71.93915752520559,97.65516301344215
d12579615,O Trem,Lisbon,Contemporary,1.0,4.5,3.0,2266.0,0.32464247201780805,71.93915752520559,97.65516301344215
d10178220,Manny's Bar,Lisbon,Bar,1.0,5.0,4.0,2267.0,0.37213679629366875,71.93915752520559,97.65516301344215
d10337998,Escondidinho da Curva,Lisbon,European,1.0,4.5,3.0,2268.0,0.3246423552387009,71.93915752520559,97.65516301344215
d10284628,Gin 66,Lisbon,European,1.0,4.0,28.0,2269.0,0.37586942650288124,71.93915752520559,97.65516301344215
d2615688,Gustus & Sushi Alentejano Restaurant,Lisbon,Sushi,1.0,3.5,119.0,2270.0,0.40197856225768286,71.93915752520559,97.65516301344215
d8023478,GoTasty,Lisbon,Unknown,1.0,5.0,4.0,2271.0,0.37213656314687493,71.93915752520559,97.65516301344215
d7792309,A Beirense Lda,Lisbon,European,1.0,4.5,8.0,2272.0,0.3609628981788417,71.93915752520559,97.65516301344215
d2085159,A Gruta de Camoes,Lisbon,Portuguese,1.0,3.5,107.0,2273.0,0.397259392732639,71.93915752520559,97.65516301344215
d7243128,Tasca do Salgueiro,Lisbon,Portuguese,1.0,4.0,84.0,2274.0,0.4240332596486037,71.93915752520559,97.65516301344215
d13133663,Papi & Lobster,Lisbon,Italian,1.0,4.5,4.0,2275.0,0.334636330819938,71.93915752520559,97.65516301344215
d11916142,Vinhos de Seleccao,Lisbon,Unknown,1.0,5.0,9.0,2276.0,0.40318166110588943,71.93915752520559,97.65516301344215
d10517327,Nautico Restaurante,Lisbon,European,1.0,4.5,3.0,2277.0,0.32464183227139504,71.93915752520559,97.65516301344215
d12968315,Bar Grand'Ellias,Lisbon,Unknown,1.0,4.5,2.0,2278.0,0.3117567741196901,71.93915752520559,97.65516301344215
d6632668,Olla Lisboa,Lisbon,Mediterranean,1.0,3.5,160.0,2279.0,0.4151421007740851,71.93915752520559,97.65516301344215
d7725553,Indreni,Lisbon,Indian,1.0,4.5,16.0,2280.0,0.38944775320982356,71.93915752520559,97.65516301344215
d7808574,Saber Sabor & Arte,Lisbon,Unknown,1.0,4.5,7.0,2281.0,0.35568698940624827,71.93915752520559,97.65516301344215
d7254654,Vinharia,Lisbon,Wine Bar,1.0,4.5,6.0,2282.0,0.34970619051926655,71.93915752520559,97.65516301344215
d8066990,Tasca Dos Canarios Amarelos,Lisbon,Bar,1.0,4.0,23.0,2283.0,0.3673926503381878,71.93915752520559,97.65516301344215
d10427577,Tiborna - Taberna Portuguesa,Lisbon,European,1.0,4.5,3.0,2284.0,0.32464142836844956,71.93915752520559,97.65516301344215
d10003138,Gaijin Sushi Bar,Lisbon,Unknown,1.0,3.5,46.0,2285.0,0.3599949618042699,71.93915752520559,97.65516301344215
d10777687,O Palmense,Lisbon,Unknown,1.0,4.0,8.0,2286.0,0.3234620893035059,71.93915752520559,97.65516301344215
d6012844,Mimosa Do Salitre,Lisbon,European,1.0,4.0,16.0,2287.0,0.3519473503674567,71.93915752520559,97.65516301344215
d13005787,A Tasca do Manel,Lisbon,Unknown,1.0,4.5,2.0,2288.0,0.31175619837708224,71.93915752520559,97.65516301344215
d7616212,Campus Point cafe,Lisbon,Fast Food,1.0,4.0,10.0,2289.0,0.33244976258926473,71.93915752520559,97.65516301344215
d13271108,Pastelaria Emenda,Lisbon,Unknown,1.0,4.5,2.0,2290.0,0.3117560838319591,71.93915752520559,97.65516301344215
d12988565,Restaurante Solar Sao Cristovao (O Almeida),Lisbon,Unknown,1.0,4.5,2.0,2291.0,0.3117560266343943,71.93915752520559,97.65516301344215
d12286389,Padeiro,Lisbon,Unknown,1.0,3.5,11.0,2292.0,0.29884674596691924,71.93915752520559,97.65516301344215
d4981664,Come a Bebe,Lisbon,Seafood,1.0,3.5,38.0,2293.0,0.35163750009766914,71.93915752520559,97.65516301344215
d4700002,Champagneria Real,Lisbon,Fusion,1.0,4.0,5.0,2294.0,0.3053012435809921,71.93915752520559,97.65516301344215
d5958965,Erva | Green Cuisine,Lisbon,Unknown,1.0,3.5,6.0,2295.0,0.274705445644722,71.93915752520559,97.65516301344215
d799704,Churrasqueira Beira,Lisbon,European,1.0,4.5,3.0,2296.0,0.3246407416932328,71.93915752520559,97.65516301344215
d6123001,Speliking Bar & Bistro,Lisbon,Unknown,1.0,4.5,6.0,2297.0,0.34970533179698016,71.93915752520559,97.65516301344215
d4981665,Ilhas Gregas,Lisbon,Mediterranean,1.0,4.0,62.0,2298.0,0.41061682730916543,71.93915752520559,97.65516301344215
d1894588,Restaurante Delfim,Lisbon,Portuguese,1.0,3.0,105.0,2299.0,0.3589206972246702,71.93915752520559,97.65516301344215
d7023442,A Luz Ideal,Lisbon,Cafe,1.0,4.5,7.0,2300.0,0.3556859026338739,71.93915752520559,97.65516301344215
d12484955,A Padaria Portuguesa,Lisbon,Unknown,1.0,4.0,11.0,2301.0,0.33634623387327234,71.93915752520559,97.65516301344215
d12904233,Miteri Restaurant & Rodhi Ghar,Lisbon,Asian,1.0,4.5,2.0,2302.0,0.31175540074097235,71.93915752520559,97.65516301344215
d10636243,Big Lanche,Lisbon,Unknown,1.0,4.5,3.0,2303.0,0.32464034443735773,71.93915752520559,97.65516301344215
d11722666,Gelataria Fiori,Lisbon,Unknown,1.0,4.0,10.0,2304.0,0.3324489090940272,71.93915752520559,97.65516301344215
d10751013,O Sossego,Lisbon,Unknown,1.0,4.5,3.0,2305.0,0.3246402313788527,71.93915752520559,97.65516301344215
d3581956,Pastelaria E Snack Bar Lacinho de Lisboa,Lisbon,European,1.0,4.5,22.0,2306.0,0.402985135596852,71.93915752520559,97.65516301344215
d4022706,Pastelaria Serra Da Estrela,Lisbon,European,1.0,4.0,23.0,2307.0,0.3673912829373357,71.93915752520559,97.65516301344215
d4086006,Pastelaria Carmelita,Lisbon,European,1.0,4.5,16.0,2308.0,0.38944615650186365,71.93915752520559,97.65516301344215
d4020743,Cafe Sao Remo,Lisbon,European,1.0,3.5,72.0,2309.0,0.37971473593770616,71.93915752520559,97.65516301344215
d3838797,Bem-me-quer,Lisbon,European,1.0,4.0,17.0,2310.0,0.35450611371074753,71.93915752520559,97.65516301344215
d6898586,Bifanas de Vendas Novas - Casa Original,Lisbon,Fast Food,1.0,4.0,33.0,2311.0,0.3829913759609301,71.93915752520559,97.65516301344215
d13238276,La Pura Vida,Lisbon,Latin,1.0,4.5,2.0,2312.0,0.3117548369151507,71.93915752520559,97.65516301344215
d13003137,Hamburgueria Portuguesa,Lisbon,Cafe,1.0,4.5,2.0,2313.0,0.31175478080070884,71.93915752520559,97.65516301344215
d7648900,Germanos Bairro Alto,Lisbon,European,1.0,4.5,16.0,2314.0,0.38944581937745176,71.93915752520559,97.65516301344215
d1782909,Joao de Ourique and Ourique 2,Lisbon,European,1.0,4.0,10.0,2315.0,0.3324482902270268,71.93915752520559,97.65516301344215
d8009937,Pizza Fina,Lisbon,Unknown,1.0,4.5,8.0,2316.0,0.3609603889290031,71.93915752520559,97.65516301344215
d3217919,Monte dos Sabores,Lisbon,European,1.0,4.5,10.0,2317.0,0.36994817833707766,71.93915752520559,97.65516301344215
d8461903,Nagoya - Ultimate,Lisbon,Unknown,1.0,4.5,2.0,2318.0,0.3117545009547431,71.93915752520559,97.65516301344215
d6966864,La Dolce Vita Gourmet,Lisbon,Italian,1.0,4.5,19.0,2319.0,0.39672460460101766,71.93915752520559,97.65516301344215
d7266150,Chef do Mercado,Lisbon,Unknown,1.0,4.5,2.0,2320.0,0.311754389354102,71.93915752520559,97.65516301344215
d7787431,Bom de Noz,Lisbon,European,1.0,4.5,9.0,2321.0,0.3656791048564737,71.93915752520559,97.65516301344215
d6001838,Cusek Bar,Lisbon,Bar,1.0,4.0,36.0,2322.0,0.3867780040194305,71.93915752520559,97.65516301344215
d4093382,Tasquinha dos Grelhados,Lisbon,European,1.0,4.5,7.0,2323.0,0.3556846108528495,71.93915752520559,97.65516301344215
d8692822,Everest Curry House,Lisbon,Unknown,1.0,4.5,6.0,2324.0,0.3497038140312041,71.93915752520559,97.65516301344215
d7369488,Mr Pizza Lisboa,Lisbon,Pizza,1.0,4.0,18.0,2325.0,0.35692689388224685,71.93915752520559,97.65516301344215
d6988056,Restaurante A Nave,Lisbon,Unknown,1.0,4.5,3.0,2326.0,0.3246390560029975,71.93915752520559,97.65516301344215
d3585103,Restaurante O Alazao,Lisbon,European,1.0,4.5,16.0,2327.0,0.38944509490525203,71.93915752520559,97.65516301344215
d10819884,Baixa Burguer,Lisbon,Unknown,1.0,4.5,3.0,2328.0,0.32463894516838177,71.93915752520559,97.65516301344215
d4072537,El Cartel - South American Food,Lisbon,Peruvian,1.0,4.0,20.0,2329.0,0.3614093130061545,71.93915752520559,97.65516301344215
d8462896,Covense,Lisbon,Unknown,1.0,5.0,6.0,2330.0,0.38720348152686573,71.93915752520559,97.65516301344215
d4422263,Royal Versailles,Lisbon,European,1.0,4.0,19.0,2331.0,0.3592239384444187,71.93915752520559,97.65516301344215
d10431664,Andradora Bretzel Bakery,Lisbon,German,1.0,4.5,3.0,2332.0,0.3246387240694829,71.93915752520559,97.65516301344215
d4543599,Restaurante O Tachinho,Lisbon,European,1.0,3.5,35.0,2333.0,0.3480502212749641,71.93915752520559,97.65516301344215
d1775709,Restaurante Tronco,Lisbon,Portuguese,1.0,4.0,82.0,2334.0,0.42296341151608835,71.93915752520559,97.65516301344215
d13145663,Restaurante Aviz,Lisbon,European,1.0,4.5,2.0,2335.0,0.31175355844311853,71.93915752520559,97.65516301344215
d8816433,Tendinha Arganilense,Lisbon,European,1.0,4.5,3.0,2336.0,0.324638503727772,71.93915752520559,97.65516301344215
d8036901,Meio Da Rua,Lisbon,Unknown,1.0,5.0,8.0,2337.0,0.39845922464176325,71.93915752520559,97.65516301344215
d5977610,Restaurante Carla,Lisbon,Unknown,1.0,4.5,2.0,2338.0,0.31175339354033993,71.93915752520559,97.65516301344215
d10131652,Rosa Doce,Lisbon,Unknown,1.0,4.0,16.0,2339.0,0.35194443330943387,71.93915752520559,97.65516301344215
d10279539,Restaurante Pateo Velho Ordem dos Medicos de Lisboa,Lisbon,European,1.0,4.5,8.0,2340.0,0.3609590600209301,71.93915752520559,97.65516301344215
d10047504,Sushi Ribeira By Arigato,Lisbon,Unknown,1.0,4.5,3.0,2341.0,0.324638229359516,71.93915752520559,97.65516301344215
d8662996,Taberna a Lapa,Lisbon,Unknown,1.0,4.5,12.0,2342.0,0.3774289858550051,71.93915752520559,97.65516301344215
d10133858,O Prior do Figo Maduro,Lisbon,Unknown,1.0,4.5,2.0,2343.0,0.3117531196407895,71.93915752520559,97.65516301344215
d697230,Mamma Rosa,Lisbon,Italian,1.0,3.5,26.0,2344.0,0.33516461736284425,71.93915752520559,97.65516301344215
d5959865,Paladares de Sao Sebastiao,Lisbon,Unknown,1.0,4.5,5.0,2345.0,0.34279839864810324,71.93915752520559,97.65516301344215
d1563955,Vossamerce,Lisbon,European,1.0,4.5,3.0,2346.0,0.3246379561607752,71.93915752520559,97.65516301344215
d11911678,Amor'A Cafe,Lisbon,Unknown,1.0,4.5,4.0,2347.0,0.33463228435188164,71.93915752520559,97.65516301344215
d13196881,Buuba Bar,Lisbon,Bar,1.0,4.5,2.0,2348.0,0.3117528469077619,71.93915752520559,97.65516301344215
d10436570,Italian Burger & Lobster House,Lisbon,Unknown,1.0,4.5,7.0,2349.0,0.35568318103988084,71.93915752520559,97.65516301344215
d8665695,Churrasqueira Grelha Do Benjamim,Lisbon,Unknown,1.0,4.0,8.0,2350.0,0.32345851432038086,71.93915752520559,97.65516301344215
d8442000,Actividades Hoteleiras Apache Ltda,Lisbon,Unknown,1.0,4.5,5.0,2351.0,0.3427980720648697,71.93915752520559,97.65516301344215
d8006275,Pachamama,Lisbon,European,1.0,4.5,49.0,2352.0,0.43776255995815433,71.93915752520559,97.65516301344215
d11962859,Armazem Do Caffe'saldanha,Lisbon,Unknown,1.0,4.5,3.0,2353.0,0.32463757563312823,71.93915752520559,97.65516301344215
d3592154,Espaco Jardim Restaurant,Lisbon,Unknown,1.0,3.5,17.0,2354.0,0.317003685578434,71.93915752520559,97.65516301344215
d5988347,Petit Kafe,Lisbon,Unknown,1.0,3.5,3.0,2355.0,0.2496374673264422,71.93915752520559,97.65516301344215
d5979257,Petisqueira Estrela de Sao Roque,Lisbon,Unknown,1.0,4.5,4.0,2356.0,0.3346317959332257,71.93915752520559,97.65516301344215
d10626620,"FRUA, Fruta na Rua",Lisbon,Healthy,1.0,4.5,3.0,2357.0,0.32463735920356046,71.93915752520559,97.65516301344215
d13094281,O Visconde,Lisbon,Unknown,1.0,4.5,4.0,2358.0,0.33463168790207065,71.93915752520559,97.65516301344215
d8470423,Cabana Da Estrela,Lisbon,European,1.0,4.0,11.0,2359.0,0.3363430274448871,71.93915752520559,97.65516301344215
d10332867,O Barbeiro,Lisbon,European,1.0,4.0,5.0,2360.0,0.3052975853036307,71.93915752520559,97.65516301344215
d4132492,Restaurante O CIF,Lisbon,European,1.0,4.0,20.0,2361.0,0.3614075666910387,71.93915752520559,97.65516301344215
d4684740,Esplanada da mata,Lisbon,Bar,1.0,4.5,11.0,2362.0,0.37384286587830756,71.93915752520559,97.65516301344215
d8826258,Fenicios Castilho,Lisbon,Lebanese,1.0,3.5,43.0,2363.0,0.3570364336237105,71.93915752520559,97.65516301344215
d6873720,Pampas Burger,Lisbon,Fusion,1.0,4.0,32.0,2364.0,0.3816513796055269,71.93915752520559,97.65516301344215
d8799735,Lisbon Burguer House & Pizza,Lisbon,Unknown,1.0,3.5,35.0,2365.0,0.3480484809024936,71.93915752520559,97.65516301344215
d2292627,A Tentadora,Lisbon,Unknown,1.0,4.0,28.0,2366.0,0.3758640044892063,71.93915752520559,97.65516301344215
d10218539,Senhora Empada,Lisbon,European,1.0,4.5,3.0,2367.0,0.3246368213299093,71.93915752520559,97.65516301344215
d9975128,Uau,Lisbon,Unknown,1.0,4.0,21.0,2368.0,0.36349077724294787,71.93915752520559,97.65516301344215
d7596695,Electrico Do Chile,Lisbon,European,1.0,4.5,10.0,2369.0,0.3699453355105484,71.93915752520559,97.65516301344215
d7927737,Ai Mouraria,Lisbon,Unknown,1.0,4.0,12.0,2370.0,0.33992747208148116,71.93915752520559,97.65516301344215
d4187392,Wine Spot,Lisbon,Wine Bar,1.0,4.5,8.0,2371.0,0.36095738333240185,71.93915752520559,97.65516301344215
d12524038,Mouzinho - Restaurant & Bar,Lisbon,International,1.0,3.5,7.0,2372.0,0.28068194233386984,71.93915752520559,97.65516301344215
d12356778,Chipie la Galette,Lisbon,French,1.0,3.5,83.0,2373.0,0.3859977004455692,71.93915752520559,97.65516301344215
d1045679,Va E Volte,Lisbon,Mediterranean,1.0,3.5,65.0,2374.0,0.3751962331459372,71.93915752520559,97.65516301344215
d2615842,Mercearia Vencedora Campo Pequeno,Lisbon,Brazilian,1.0,3.5,44.0,2375.0,0.35804232934511493,71.93915752520559,97.65516301344215
d7617805,Restaurante o Sonho,Lisbon,European,1.0,4.0,6.0,2376.0,0.31220098811750907,71.93915752520559,97.65516301344215
d12569810,Manuelino,Lisbon,International,1.0,3.5,25.0,2377.0,0.33347248745055763,71.93915752520559,97.65516301344215
d11871039,Art italiana,Lisbon,Italian,1.0,4.0,15.0,2378.0,0.3492270113740012,71.93915752520559,97.65516301344215
d11912284,Glory Pizzeria,Lisbon,Unknown,1.0,4.0,6.0,2379.0,0.31220082885319084,71.93915752520559,97.65516301344215
d8596033,Restaurante Club Do Operario,Lisbon,European,1.0,4.5,2.0,2380.0,0.31175112855217535,71.93915752520559,97.65516301344215
d10328338,Montemar Seafood Kitchen,Lisbon,Seafood,1.0,4.0,12.0,2381.0,0.3399268871256774,71.93915752520559,97.65516301344215
d12570859,Rota dos Talentos,Lisbon,Unknown,1.0,4.5,2.0,2382.0,0.31175102268790905,71.93915752520559,97.65516301344215
d1932386,Le Marais,Lisbon,Bar,1.0,4.5,44.0,2383.0,0.4330419051746344,71.93915752520559,97.65516301344215
d12104169,Leiteria Nita,Lisbon,Unknown,1.0,4.5,2.0,2384.0,0.31175091700126734,71.93915752520559,97.65516301344215
d5962110,Pizzaria do Bairro,Lisbon,Pizza,1.0,4.0,28.0,2385.0,0.37586299410025675,71.93915752520559,97.65516301344215
d8726887,Tabernaculo by Hernani Miguel,Lisbon,Wine Bar,1.0,4.0,20.0,2386.0,0.36140623497480834,71.93915752520559,97.65516301344215
d7303874,Pastelaria Varanda Da Republica,Lisbon,Unknown,1.0,4.0,13.0,2387.0,0.34324579434559704,71.93915752520559,97.65516301344215
d8488552,Coma Ou Leve Take Away,Lisbon,Unknown,1.0,4.0,11.0,2388.0,0.33634148263925173,71.93915752520559,97.65516301344215
d3407316,Bufalo Grill,Lisbon,Steakhouse,1.0,3.5,150.0,2389.0,0.4122639627492232,71.93915752520559,97.65516301344215
d12832959,The Lingerie Restaurant,Lisbon,European,4.0,5.0,9.0,2390.0,0.4031753722331985,71.93915752520559,97.65516301344215
d13234249,Rua,Lisbon,African,1.0,4.5,3.0,2391.0,0.32463554878968753,71.93915752520559,97.65516301344215
d12177630,Sea Palace,Lisbon,Chinese,1.0,3.5,17.0,2392.0,0.3170016604429969,71.93915752520559,97.65516301344215
d12941925,Tazza in Giro,Lisbon,Healthy,1.0,4.0,5.0,2393.0,0.3052958318376326,71.93915752520559,97.65516301344215
d10130512,Delisbon,Lisbon,European,1.0,5.0,14.0,2394.0,0.42133555038819664,71.93915752520559,97.65516301344215
d9789706,Recheio de Sabores,Lisbon,European,1.0,5.0,6.0,2395.0,0.38719998618202567,71.93915752520559,97.65516301344215
d12843452,Ohana,Lisbon,Healthy,1.0,4.0,7.0,2396.0,0.3181806751260221,71.93915752520559,97.65516301344215
d3570359,Fieis Bairro Alto,Lisbon,Unknown,1.0,4.5,14.0,2397.0,0.38383539350833956,71.93915752520559,97.65516301344215
d10842248,h3 Hamburgology,Lisbon,Fast Food,1.0,4.5,2.0,2398.0,0.31175018213093225,71.93915752520559,97.65516301344215
d5989337,Top Fishtail,Lisbon,Fast Food,1.0,4.5,6.0,2399.0,0.3496997772705311,71.93915752520559,97.65516301344215
d9710294,Luna,Lisbon,Unknown,1.0,4.0,9.0,2400.0,0.3281748490799,71.93915752520559,97.65516301344215
d6570698,Tipiky,Lisbon,Unknown,1.0,3.5,27.0,2401.0,0.3367904495559936,71.93915752520559,97.65516301344215
d3753237,Restaurante Mae Preta,Lisbon,African,1.0,4.5,2.0,2402.0,0.3117499737413903,71.93915752520559,97.65516301344215
d11718806,Pastelaria E Confeitaria Manaus Lda,Lisbon,Unknown,1.0,4.5,2.0,2403.0,0.31174992175240557,71.93915752520559,97.65516301344215
d2146263,Tromba Rija,Lisbon,European,1.0,4.5,21.0,2404.0,0.40098887955652734,71.93915752520559,97.65516301344215
d10063518,Multi Foods Restaurante,Lisbon,Indian,1.0,4.5,6.0,2405.0,0.34969946520627154,71.93915752520559,97.65516301344215
d4736424,Restaurante Bom Bom,Lisbon,European,1.0,4.0,17.0,2406.0,0.35450093046570913,71.93915752520559,97.65516301344215
d10031135,Cazinha do Kika,Lisbon,Unknown,1.0,4.5,3.0,2407.0,0.3246347145277557,71.93915752520559,97.65516301344215
d3853171,Tapas da Serra,Lisbon,European,1.0,4.5,7.0,2408.0,0.3556800509945823,71.93915752520559,97.65516301344215
d6210275,Restaurante A Zona,Lisbon,Barbecue,1.0,4.5,30.0,2409.0,0.4163487824176136,71.93915752520559,97.65516301344215
d4600745,1001,Lisbon,Unknown,1.0,4.5,8.0,2410.0,0.36095533521842665,71.93915752520559,97.65516301344215
d1997796,Verde Perto,Lisbon,European,1.0,4.5,28.0,2411.0,0.4133616372689219,71.93915752520559,97.65516301344215
d8411275,Velha Senhora,Lisbon,Unknown,1.0,4.0,21.0,2412.0,0.36348846554128467,71.93915752520559,97.65516301344215
d3393987,Coffe House,Lisbon,European,1.0,4.0,2.0,2413.0,0.27424940423254895,71.93915752520559,97.65516301344215
